STATE,COUNTY,FIPS,YEAR,TP-TotPop,PS-GWPop,PS-SWPop,PS-TOPop,PS-WGWTo,PS-WSWTo,PS-Wtotl,DO-SSPop,DO-SSPCp,DO-PSDel,DO-PSPCp,DO-WFrTo,DO-WDelv ,IN-WGWTo,IN-WSWTo,IN-Wtotl,IR-WFrTo,IR-RecWW,IR-CUsFr,IR-IrTot,IC-WFrTo,IC-RecWW,IC-CUsFr,IC-IrTot,IG-WFrTo,IG-RecWW,IG-CUsFr,IG-IrTot,LI-WFrTo,AQ-WGWTo,AQ-WSWTo,AQ-Wtotl,MI-WGWTo,MI-WSWTo,MI-Wtotl,PT-WGWTo,PT-WSWTo,PT-Wtotl,PT-RecWW,PT-PSDel,PT-CUTot,PT-Power,PO-WGWTo,PO-WSWTo,PO-Wtotl,PO-RecWW,PO-PSDel,PO-CUTot,PO-Power,PC-WGWTo,PC-WSWTo,PC-Wtotl,PC-RecWW,PC-PSDel,PC-CUTot,PC-Power,TO-WGWTo,TO-WSWTo,TO-Wtotl,TO-CUTotPartial
MN,Beltrami County,27007,2015,45.672,14.490,0.000,14.49,1.45,0.0,1.45,31.182,70.0,0.62,43.0,2.18,2.8,0.05,0.0,0.05,3.24,--,2.28,4.97,3.17,--,2.22,4.75,0.07,--,0.06,0.22,0.22,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,4.04,3.12,7.16,2.28
MN,Benton County,27009,2015,39.71,19.040,5.580,24.62,2.08,0.0,2.08,15.09,70.0,1.22,50.0,1.06,2.28,0.0,0.0,0.0,7.8,--,6.24,17.59,7.57,--,6.06,17.34,0.23,--,0.18,0.25,0.7,0.04,0.0,0.04,0.0,0.12,0.12,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,11.6,0.2,11.8,6.24
MN,Big Stone County,27011,2015,5.04,3.730,0.000,3.73,0.49,0.0,0.49,1.31,69.0,0.17,46.0,0.09,0.26,0.0,0.0,0.0,1.05,--,0.84,3.3,1.0,--,0.80,3.2,0.05,--,0.04,0.1,0.18,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,1.76,0.07,1.83,0.84
MN,Blue Earth County,27013,2015,65.787,51.608,0.000,51.608,6.23,0.0,6.23,14.179,70.0,2.53,49.0,0.99,3.52,3.64,0.0,3.64,0.4,--,0.32,1.93,0.32,--,0.26,1.77,0.08,--,0.06,0.16,1.57,0.02,0.0,0.02,0.18,0.0,0.18,0.0,24.13,24.13,0.35,--,0.55,109.12,0.0,24.13,24.13,0.00,--,0.3,108.66,0.0,0.0,0.0,0.35,--,0.25,0.46,13.01,24.15,37.16,0.87
MN,Brown County,27015,2015,25.313,21.500,0.000,21.5,1.07,0.0,1.07,3.813,71.0,1.11,52.0,0.27,1.38,0.19,0.0,0.19,2.0,--,1.6,5.8,1.86,--,1.49,5.68,0.14,--,0.11,0.12,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.00,--,0.05,3.5,0.0,0.0,0.0,0.00,--,0.0,0.0,0.07,0.0,0.07,0.00,--,0.05,3.5,4.47,0.28,4.75,1.65
MN,Carlton County,27017,2015,35.569,4.960,10.970,15.93,1.51,0.0,1.51,19.639,70.0,0.57,36.0,1.37,1.94,0.0,6.78,6.78,0.07,--,0.06,0.1,0.02,--,0.02,0.03,0.05,--,0.04,0.07,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,3.07,6.81,9.88,0.06
MN,Carver County,27019,2015,98.741,84.060,0.000,84.06,8.32,0.0,8.32,14.681,70.0,5.11,61.0,1.03,6.14,0.68,0.0,0.68,0.26,--,0.21,0.73,0.04,--,0.03,0.1,0.22,--,0.18,0.63,0.46,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,10.78,0.06,10.84,0.21
MN,Cass County,27021,2015,28.706,4.150,0.000,4.15,0.54,0.0,0.54,24.556,70.0,0.26,63.0,1.72,1.98,0.0,0.0,0.0,3.34,--,2.67,6.53,2.83,--,2.26,5.74,0.51,--,0.41,0.79,0.39,0.79,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,6.75,0.03,6.78,2.67
MN,Chippewa County,27023,2015,12.109,9.000,0.000,9.0,1.17,0.0,1.17,3.109,71.0,0.42,47.0,0.22,0.64,0.0,0.33,0.33,0.33,--,0.26,0.88,0.33,--,0.26,0.88,0.0,--,0.00,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,2.27,0.36,2.63,0.26
MN,Chisago County,27025,2015,54.293,26.730,0.000,26.73,2.0,0.0,2.0,27.563,70.0,1.16,43.0,1.93,3.09,0.0,0.0,0.0,0.24,--,0.19,0.85,0.15,--,0.12,0.55,0.09,--,0.07,0.3,0.16,0.0,0.0,0.0,0.11,0.02,0.13,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,4.44,0.02,4.46,0.19
MN,Clay County,27027,2015,62.324,14.920,38.870,53.79,1.41,3.51,4.92,8.534,70.0,2.39,44.0,0.6,2.99,0.0,0.0,0.0,1.51,--,1.2,6.25,1.33,--,1.06,5.95,0.18,--,0.14,0.3,0.29,0.0,0.0,0.0,0.02,0.32,0.34,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,3.55,4.11,7.66,1.2
MN,Clearwater County,27029,2015,8.803,2.220,0.000,2.22,0.22,0.0,0.22,6.583,70.0,0.09,41.0,0.46,0.55,0.0,0.0,0.0,7.83,--,5.48,6.26,7.8,--,5.46,6.24,0.03,--,0.02,0.02,0.26,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,1.06,7.74,8.8,5.48
MN,Cook County,27031,2015,5.194,0.000,1.360,1.36,0.01,0.28,0.29,3.834,70.0,0.04,29.0,0.27,0.31,0.0,0.0,0.0,0.07,--,0.06,0.18,0.0,--,0.00,0.0,0.07,--,0.06,0.18,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,156.39,156.39,0.00,--,0.07,1051.6,0.0,156.39,156.39,0.00,--,0.07,1051.6,0.0,0.0,0.0,0.00,--,0.0,0.0,0.3,156.73,157.03,0.13
MN,Cottonwood County,27033,2015,11.549,11.549,0.000,11.549,1.76,0.0,1.76,0.0,,0.69,60.0,0.0,0.69,0.77,0.02,0.79,0.54,--,0.44,2.1,0.47,--,0.38,2.03,0.07,--,0.06,0.07,0.97,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,3.98,0.18,4.16,0.44
MN,Crow Wing County,27035,2015,63.428,26.870,0.000,26.87,3.4,0.0,3.4,36.558,70.0,1.06,39.0,2.56,3.62,0.0,0.0,0.0,2.31,--,1.85,3.98,1.49,--,1.19,2.87,0.82,--,0.66,1.11,0.15,0.0,0.0,0.0,0.06,0.02,0.08,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,8.28,0.22,8.5,1.85
MN,Dakota County,27037,2015,414.686,351.600,47.810,399.41,37.83,2.88,40.71,15.276,58.0,26.88,67.0,0.88,27.76,7.69,0.05,7.74,17.01,--,13.61,63.41,16.14,--,12.91,61.99,0.87,--,0.70,1.42,0.46,0.0,0.0,0.0,0.36,0.38,0.74,0.1,164.37,164.47,0.00,--,1.46,1260.08,0.1,164.37,164.47,0.00,--,1.46,1260.08,0.0,0.0,0.0,0.00,--,0.0,0.0,63.84,168.17,232.01,15.07
MN,Dodge County,27039,2015,20.364,12.290,0.000,12.29,0.92,0.0,0.92,8.074,71.0,0.55,45.0,0.57,1.12,0.32,0.0,0.32,0.12,--,0.1,1.05,0.07,--,0.06,0.9,0.05,--,0.04,0.15,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,2.66,0.03,2.69,0.1
MN,Douglas County,27041,2015,37.075,16.840,0.000,16.84,2.2,0.0,2.2,20.235,70.0,0.53,31.0,1.42,1.95,0.2,0.0,0.2,3.06,--,2.45,8.54,2.7,--,2.16,8.14,0.36,--,0.29,0.4,0.42,0.03,0.08,0.11,0.0,0.05,0.05,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,7.28,0.18,7.46,2.45
MN,Faribault County,27043,2015,14.05,9.840,0.000,9.84,0.92,0.0,0.92,4.21,69.0,0.55,56.0,0.29,0.84,0.61,0.0,0.61,0.06,--,0.04,0.25,0.03,--,0.02,0.17,0.03,--,0.02,0.08,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,2.67,0.0,2.67,0.04
MN,Fillmore County,27045,2015,20.834,11.840,0.000,11.84,1.28,0.0,1.28,8.994,70.0,0.5,42.0,0.63,1.13,0.06,0.0,0.06,0.1,--,0.08,0.76,0.08,--,0.06,0.57,0.02,--,0.02,0.19,1.46,0.0,9.51,9.51,0.0,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,3.5,9.54,13.04,0.08
MN,Freeborn County,27047,2015,30.613,22.260,0.000,22.26,3.49,0.0,3.49,8.353,69.0,1.0,45.0,0.58,1.58,0.38,0.0,0.38,0.34,--,0.27,2.5,0.29,--,0.23,2.41,0.05,--,0.04,0.09,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,5.83,0.02,5.85,0.27
MN,Goodhue County,27049,2015,46.435,31.000,0.000,31.0,3.09,0.0,3.09,15.435,70.0,1.43,46.0,1.08,2.51,0.15,0.0,0.15,1.59,--,1.27,7.01,1.28,--,1.02,6.56,0.31,--,0.25,0.45,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.82,532.82,0.00,--,30.41,14983.82,0.0,318.42,318.42,0.00,--,3.41,7492.54,0.0,214.4,214.4,0.00,--,27.0,7491.28,7.25,532.85,540.1,31.68
MN,Grant County,27051,2015,5.903,3.390,0.000,3.39,0.31,0.0,0.31,2.513,72.0,0.19,56.0,0.18,0.37,0.0,0.0,0.0,1.62,--,1.29,5.63,1.53,--,1.22,5.54,0.09,--,0.07,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,2.2,0.0,2.2,1.29
MN,Hennepin County,27053,2015,1223.149,695.330,477.300,1172.63,73.39,0.0,73.39,50.519,65.0,69.14,59.0,3.28,72.42,4.73,0.0,4.73,2.8,--,2.24,3.46,1.02,--,0.82,0.15,1.78,--,1.42,3.31,0.15,0.0,0.0,0.0,0.0,0.07,0.07,0.0,104.93,104.93,0.00,--,74.9,2631.56,0.0,104.93,104.93,0.00,--,74.9,2631.56,0.0,0.0,0.0,0.00,--,0.0,0.0,84.02,105.33,189.35,77.14
MN,Houston County,27055,2015,18.773,10.800,0.000,10.8,0.86,0.0,0.86,7.973,70.0,0.48,44.0,0.56,1.04,0.0,0.0,0.0,0.05,--,0.04,0.03,0.0,--,0.00,0.02,0.05,--,0.04,0.01,0.75,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,2.23,0.0,2.23,0.04
MN,Hubbard County,27057,2015,20.655,4.740,0.000,4.74,0.67,0.0,0.67,15.915,70.0,0.15,32.0,1.11,1.26,1.69,0.03,1.72,12.28,--,9.82,25.14,12.19,--,9.75,24.84,0.09,--,0.07,0.3,0.09,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,15.8,0.08,15.88,9.82
MN,Isanti County,27059,2015,38.429,15.510,0.000,15.51,1.32,0.0,1.32,22.919,70.0,0.76,49.0,1.6,2.36,0.13,0.0,0.13,0.51,--,0.41,2.3,0.47,--,0.38,2.19,0.04,--,0.03,0.11,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,3.72,0.0,3.72,0.41
MN,Itasca County,27061,2015,45.435,19.000,0.000,19.0,2.02,0.0,2.02,26.435,70.0,0.88,46.0,1.85,2.73,0.16,9.58,9.74,0.21,--,0.17,0.55,0.05,--,0.04,0.1,0.16,--,0.13,0.45,0.1,0.01,0.0,0.01,0.01,0.01,0.02,0.33,128.08,128.41,0.00,--,3.2,7072.26,0.33,128.08,128.41,0.00,--,3.2,7072.26,0.0,0.0,0.0,0.00,--,0.0,0.0,4.52,137.84,142.36,3.37
MN,Jackson County,27063,2015,10.079,6.740,0.000,6.74,0.56,0.0,0.56,3.339,69.0,0.59,88.0,0.23,0.82,0.62,0.0,0.62,0.07,--,0.05,0.2,0.03,--,0.02,0.11,0.04,--,0.03,0.09,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,2.2,0.04,2.24,0.05
MN,Kanabec County,27065,2015,15.837,3.980,0.000,3.98,0.38,0.0,0.38,11.857,70.0,0.17,43.0,0.83,1.0,0.0,0.0,0.0,0.01,--,0.01,0.06,0.0,--,0.00,0.0,0.01,--,0.01,0.06,0.2,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,1.47,0.0,1.47,0.01
MN,Kandiyohi County,27067,2015,42.542,28.030,0.000,28.03,4.56,0.0,4.56,14.512,70.0,1.21,43.0,1.02,2.23,0.38,0.0,0.38,4.39,--,3.51,14.9,4.14,--,3.31,14.38,0.25,--,0.20,0.52,0.97,0.1,1.39,1.49,0.05,0.0,0.05,0.1,0.0,0.1,0.00,--,0.07,22.07,0.0,0.0,0.0,0.00,--,0.0,0.0,0.1,0.0,0.1,0.00,--,0.07,22.07,11.46,1.5,12.96,3.58
MN,Kittson County,27069,2015,4.424,3.290,0.000,3.29,0.56,0.0,0.56,1.134,71.0,0.18,55.0,0.08,0.26,0.0,0.0,0.0,1.17,--,0.82,3.55,1.15,--,0.80,3.51,0.02,--,0.02,0.04,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,1.13,0.83,1.96,0.82
MN,Koochiching County,27071,2015,12.841,1.080,6.160,7.24,0.08,0.63,0.71,5.601,71.0,0.3,41.0,0.4,0.7,0.0,41.26,41.26,0.56,--,0.39,0.89,0.55,--,0.38,0.82,0.01,--,0.01,0.07,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.53,42.45,42.98,0.39
MN,Lac qui Parle County,27073,2015,6.856,3.790,0.000,3.79,0.37,0.0,0.37,3.066,68.0,0.17,45.0,0.21,0.38,1.3,0.0,1.3,1.44,--,1.15,4.19,1.38,--,1.10,4.07,0.06,--,0.05,0.12,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,3.66,0.1,3.76,1.15
MN,Lake County,27075,2015,10.631,0.000,6.790,6.79,0.0,0.78,0.78,3.841,70.0,0.32,47.0,0.27,0.59,0.0,125.43,125.43,0.01,--,0.01,0.02,0.0,--,0.00,0.0,0.01,--,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.27,126.22,126.49,0.01
MN,Lake of the Woods County,27077,2015,3.923,1.110,0.000,1.11,0.17,0.0,0.17,2.813,71.0,0.04,36.0,0.2,0.24,0.0,0.0,0.0,0.77,--,0.54,1.2,0.75,--,0.52,1.14,0.02,--,0.02,0.06,0.03,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.4,0.79,1.19,0.54
MN,Le Sueur County,27079,2015,27.663,16.670,0.000,16.67,2.32,0.0,2.32,10.993,70.0,0.73,44.0,0.77,1.5,0.47,0.0,0.47,0.47,--,0.38,1.37,0.37,--,0.30,1.25,0.1,--,0.08,0.12,0.65,0.17,0.0,0.17,0.28,0.0,0.28,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,5.12,0.01,5.13,0.38
MN,Lincoln County,27081,2015,5.771,5.020,0.000,5.02,0.99,0.0,0.99,0.751,67.0,0.26,52.0,0.05,0.31,0.0,0.0,0.0,0.15,--,0.12,0.76,0.1,--,0.08,0.72,0.05,--,0.04,0.04,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,1.68,0.04,1.72,0.12
MN,Lyon County,27083,2015,25.673,21.730,0.000,21.73,2.7,0.0,2.7,3.943,71.0,1.14,52.0,0.28,1.42,1.63,0.0,1.63,0.19,--,0.15,0.38,0.03,--,0.02,0.13,0.16,--,0.13,0.25,1.19,0.0,0.0,0.0,0.05,0.06,0.11,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,5.85,0.25,6.1,0.15
MN,McLeod County,27085,2015,35.932,26.200,0.000,26.2,2.74,0.0,2.74,9.732,70.0,1.36,52.0,0.68,2.04,1.81,0.0,1.81,0.1,--,0.08,0.21,0.01,--,0.01,0.04,0.09,--,0.07,0.17,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.00,--,0.01,17.3,0.0,0.0,0.0,0.00,--,0.0,0.0,0.01,0.0,0.01,0.00,--,0.01,17.3,5.8,0.04,5.84,0.09
MN,Mahnomen County,27087,2015,5.457,1.700,0.000,1.7,0.27,0.0,0.27,3.757,69.0,0.1,59.0,0.26,0.36,0.0,0.0,0.0,0.09,--,0.08,0.12,0.07,--,0.06,0.1,0.02,--,0.02,0.02,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.69,0.02,0.71,0.08
MN,Marshall County,27089,2015,9.423,5.290,0.000,5.29,0.45,0.0,0.45,4.133,70.0,0.31,59.0,0.29,0.6,0.0,0.0,0.0,0.06,--,0.05,0.19,0.05,--,0.04,0.16,0.01,--,0.01,0.03,0.11,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.9,0.06,0.96,0.05
MN,Martin County,27091,2015,20.022,5.080,10.670,15.75,0.4,1.21,1.61,4.272,70.0,0.75,48.0,0.3,1.05,1.2,0.0,1.2,0.11,--,0.09,0.21,0.04,--,0.03,0.12,0.07,--,0.06,0.09,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.7,0.00,--,0.05,19.92,0.0,3.7,3.7,0.00,--,0.05,19.92,0.0,0.0,0.0,0.00,--,0.0,0.0,4.23,4.91,9.14,0.14
MN,Meeker County,27093,2015,23.102,10.740,0.000,10.74,1.25,0.0,1.25,12.362,70.0,0.5,47.0,0.87,1.37,0.08,0.01,0.09,2.43,--,1.94,9.73,2.39,--,1.91,9.66,0.04,--,0.03,0.07,0.86,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,5.58,0.06,5.64,1.94
MN,Mille Lacs County,27095,2015,25.788,8.930,0.000,8.93,0.43,0.0,0.43,16.858,70.0,0.39,44.0,1.18,1.57,0.0,0.0,0.0,0.2,--,0.16,0.87,0.1,--,0.08,0.49,0.1,--,0.08,0.38,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,2.05,0.02,2.07,0.16
MN,Morrison County,27097,2015,32.775,15.180,0.000,15.18,1.95,0.0,1.95,17.595,70.0,0.62,41.0,1.23,1.85,0.0,0.0,0.0,12.26,--,9.81,33.93,12.0,--,9.60,33.66,0.26,--,0.21,0.27,2.18,0.0,0.0,0.0,0.09,0.04,0.13,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,17.56,0.19,17.75,9.81
MN,Mower County,27099,2015,39.116,30.460,0.000,30.46,5.87,0.0,5.87,8.656,70.0,1.66,54.0,0.61,2.27,0.0,0.0,0.0,1.0,--,0.8,7.87,0.95,--,0.76,7.73,0.05,--,0.04,0.14,1.29,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,8.76,0.02,8.78,0.8
MN,Murray County,27101,2015,8.413,5.220,0.000,5.22,0.55,0.0,0.55,3.193,69.0,0.31,59.0,0.22,0.53,0.0,0.0,0.0,0.03,--,0.02,0.05,0.0,--,0.00,0.0,0.03,--,0.02,0.05,1.0,0.0,0.01,0.01,0.0,0.07,0.07,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,1.77,0.11,1.88,0.02
MN,Nicollet County,27103,2015,33.347,27.440,0.000,27.44,4.22,0.0,4.22,5.907,69.0,1.29,47.0,0.41,1.7,0.28,0.05,0.33,0.14,--,0.11,0.6,0.1,--,0.08,0.48,0.04,--,0.03,0.12,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,6.31,0.08,6.39,0.11
MN,Nobles County,27105,2015,21.77,18.400,0.000,18.4,2.15,0.0,2.15,3.37,71.0,0.91,49.0,0.24,1.15,0.0,0.0,0.0,0.17,--,0.14,0.22,0.0,--,0.00,0.0,0.17,--,0.14,0.22,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,4.29,0.14,4.43,0.14
MN,Norman County,27107,2015,6.678,3.980,0.000,3.98,0.29,0.0,0.29,2.698,70.0,0.18,45.0,0.19,0.37,0.0,0.0,0.0,0.28,--,0.22,1.76,0.28,--,0.22,1.76,0.0,--,0.00,0.0,0.15,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.9,0.02,0.92,0.22
MN,Olmsted County,27109,2015,151.436,130.610,0.000,130.61,12.86,0.0,12.86,20.826,70.0,6.02,46.0,1.46,7.48,1.26,0.01,1.27,0.23,--,0.18,0.43,0.03,--,0.02,0.0,0.2,--,0.16,0.43,0.79,0.0,0.0,0.0,0.0,0.58,0.58,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,16.51,0.68,17.19,0.18
MN,Otter Tail County,27111,2015,57.716,15.350,9.550,24.9,2.64,0.8,3.44,32.816,70.0,1.22,49.0,2.3,3.52,1.32,0.0,1.32,49.69,--,39.76,94.61,49.37,--,39.50,94.01,0.32,--,0.26,0.6,1.66,0.0,0.0,0.0,0.09,0.0,0.09,0.0,22.61,22.61,0.00,--,2.52,296.2,0.0,22.61,22.61,0.00,--,2.52,296.2,0.0,0.0,0.0,0.00,--,0.0,0.0,56.95,24.16,81.11,42.28
MN,Pennington County,27113,2015,14.219,0.410,8.720,9.13,0.04,1.03,1.07,5.089,71.0,0.4,44.0,0.36,0.76,0.0,0.0,0.0,0.47,--,0.33,3.18,0.43,--,0.30,3.08,0.04,--,0.03,0.1,0.14,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.54,1.66,2.2,0.33
MN,Pine County,27115,2015,29.069,9.300,0.000,9.3,0.85,0.0,0.85,19.769,70.0,0.26,28.0,1.38,1.64,0.0,0.0,0.0,0.13,--,0.11,0.33,0.02,--,0.02,0.08,0.11,--,0.09,0.25,0.46,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,0.0,0.0,0.0,0.00,--,0.0,0.0,2.81,0.03,2.84,0.11
